"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Fastkd2",0.00691934662802066,2.41421932343276,0.0478373057102869,0.963205400293456,0.988942420338756,-6.63275748245279
"Magt1",0.016869363903733,3.69755799711416,0.047725556351889,0.963291278769459,0.988942420338756,-6.63276349274525
"Scrn3",0.0130866385384742,2.16571267608026,0.0476887032303061,0.96331960020969,0.988942420338756,-6.63276547176185
"Med21",-0.00669364228607827,4.50125549750162,-0.0475913119286928,0.963394445213711,0.988942420338756,-6.63277069433188
"Nxf1",-0.00863955303942297,4.33511183270541,-0.0473437927707644,0.963584664935379,0.988942420338756,-6.63278391943263
"Crtc3",-0.00975693314396237,1.66362077208874,-0.0473041427979409,0.963615136377066,0.988942420338756,-6.63278603155099
"Smarca2",0.0100289372437936,4.11583118936362,0.0471919116750876,0.963701387588144,0.988942420338756,-6.6327920004146
"Zfp236",-0.00601099637562431,2.43136010715137,-0.0471764610944064,0.963713261619715,0.988942420338756,-6.63279282102371
"Cox15",0.00963110242171056,2.52176560682653,0.047009285635723,0.9638417394094,0.988942420338756,-6.63280168285179
"Zbtb12",-0.00801252885432012,2.406243465185,-0.046977046695691,0.963866515833171,0.988942420338756,-6.63280338819451
"E430025E21Rik",0.00856256164627154,3.89248656729888,0.046942072946177,0.96389339407434,0.988942420338756,-6.63280523687827
"Myo9a",-0.00638344234957698,2.81943502365121,-0.0467470518820604,0.964043273787869,0.988942420338756,-6.63281552030393
"Plcg1",-0.00559844890807779,3.82267140437733,-0.0466690132592385,0.964103249319413,0.988942420338756,-6.63281962328106
"Ube2j1",-0.00956623565856768,3.77639327672328,-0.0466353781287126,0.964129099222705,0.988942420338756,-6.63282138957698
"Vps37b",-0.0123730297328785,4.51559401165349,-0.046514989388167,0.964221623022729,0.988942420338756,-6.63282770117264
"Sf3b3",-0.0110289195315915,4.38698294535834,-0.0465148660826284,0.964221717788515,0.988942420338756,-6.6328277076288
"Bnip1",-0.00616104655202389,2.88438371843616,-0.0463815396366093,0.964324185451158,0.988942420338756,-6.63283467846209
"Cxx1c",0.0116271487263127,3.11077212896411,0.0463729033196837,0.964330822893125,0.988942420338756,-6.63283512931326
"Lysmd4",-0.00684439926199516,2.1961500702265,-0.0463388686375445,0.964356980280055,0.988942420338756,-6.63283690524641
"Cd99l2",0.0102546725715437,3.37935223011815,0.0459951709502471,0.96462113210173,0.988970903189846,-6.63285476640389
"Chmp6",0.0076164154880904,3.33479903077765,0.0459600541898493,0.964648121660621,0.988970903189846,-6.63285658385665
"Mypop",-0.0103095607749485,1.76772530018836,-0.0459432928314399,0.96466100389356,0.988970903189846,-6.63285745084442
"Kbtbd2",-0.00718110193498219,3.77741224871442,-0.0456305701722345,0.964901354399903,0.988974542603106,-6.63287356858952
"Sod1",0.00865385308537162,4.89574984590536,0.0456185277328892,0.96491060998443,0.988974542603106,-6.63287418705776
"Rad23a",-0.00722840369695461,3.63244943063421,-0.0453997529799572,0.965078757014165,0.988974542603106,-6.63288539435412
"Gtdc1",-0.0070736444909628,2.65939427048801,-0.0453610148526686,0.965108530763698,0.988974542603106,-6.63288737320269
"Rnf187",-0.00612713352555817,5.94454920048278,-0.0452582544873296,0.965187511675574,0.988974542603106,-6.63289261430197
"Gnaq",0.00678871269498151,3.77246166326535,0.0452198182775831,0.965217053590853,0.988974542603106,-6.63289457161595
"Chpt1",0.0158802806073886,4.82608462973963,0.045087662825509,0.96531862818485,0.988984266594037,-6.63290128877929
"Carf",-0.0052266127839326,1.84139321989837,-0.0449362688836885,0.96543499032108,0.989009137356772,-6.63290895964518
"Tsen54",-0.00673452176356403,1.99083134088442,-0.0447178431126656,0.965602875050987,0.989086779022184,-6.63291998145906
"Atxn1l",-0.0051304032505814,2.62728187676057,-0.044238381583775,0.965971401641825,0.989182991575836,-6.63294398697748
"C87436",0.00518066151524837,2.33156417712899,0.0441936739065154,0.966005765582097,0.989182991575836,-6.63294621220439
"Lenep",-0.0117422882536829,1.62736234817261,-0.0440198106122604,0.966139403946597,0.989182991575836,-6.6329548444935
"Itpa",0.00733101790742815,4.04422770835006,0.0440020906722976,0.966153024275451,0.989182991575836,-6.63295572237648
"Prdm10",0.00668472107761952,1.37025636558034,0.0439965062322238,0.966157316725375,0.989182991575836,-6.63295599896814
"2810432D09Rik",0.00789973852056047,3.8904877233374,0.0436038443600768,0.966459137187151,0.989333166877427,-6.6329753591486
"Zfp839",0.00967890634705786,1.46422023611436,0.043363529671763,0.966643858553959,0.989333166877427,-6.63298712228876
"Aimp1",0.00612724278046145,4.84567003715333,0.0433376066152636,0.966663784818836,0.989333166877427,-6.63298838731151
"Slc2a1",-0.0131667990568736,2.9470771762333,-0.0432426287034798,0.966736791669019,0.989333166877427,-6.63299301569203
"Zfp46",0.00668692236826232,3.21583497369173,0.0431643090069552,0.966796994075866,0.989333166877427,-6.63299682466393
"Trim13",-0.00562024496616463,2.32202074487781,-0.0430866401618927,0.966856696419504,0.989333166877427,-6.6330005951672
"Fam84a",0.00890134511693244,1.12322184120841,0.0428044286571816,0.967073628157907,0.989460871336184,-6.63301423824345
"Cald1",0.00965312511328499,3.85155077498862,0.0424943563507935,0.967311979534472,0.98961046486952,-6.63302912489546
"Tmem184c",-0.0120321434784028,4.66651468475742,-0.0423705318213747,0.967407163975195,0.98961357663526,-6.63303503951928
"Dusp22",0.00645407100446706,2.09613406919428,0.0421201776625801,0.967599614023639,0.989716176629893,-6.63304694528087
"Cr1l",0.0114627041818538,2.29801178325928,0.0417265824438784,0.967902179773988,0.989918870055732,-6.63306552038482
"Leprotl1",-0.00692462384981096,3.58672343297734,-0.0416225922148343,0.96798212042135,0.989918870055732,-6.63307039892998
"Spryd4",-0.007473286362746,2.23603168805252,-0.0412557196648901,0.968264150356472,0.990113012932354,-6.63308751302188
"Pik3cb",-0.00869601778208708,1.85021059730301,-0.0410306542795518,0.968437169745887,0.990190684645022,-6.63309793705894
"Ctdsp2",0.00517419209666317,4.08941584330344,0.0407719042038573,0.968636086557331,0.990190684645022,-6.63310985079467
"Nynrin",-0.0134623530391212,2.04397386201571,-0.0407134022321996,0.968681060890036,0.990190684645022,-6.63311253398344
"Mfap2",0.0231563157719072,1.99289014151778,0.0406771971561121,0.968708894186708,0.990190684645022,-6.63311419259765
"Nedd4l",0.0147653270621428,1.59540648760703,0.0402574685894021,0.969031571408987,0.990283015775606,-6.63313331339332
"Slc25a36",-0.00508146265757845,3.80628417976299,-0.0402124762991612,0.969066160770751,0.990283015775606,-6.63313535126046
"Txndc15",0.00599609279872469,4.92306573170827,0.0401998891331416,0.969075837597916,0.990283015775606,-6.63313592097198
"Nme2",-0.00776023969187848,5.97568495610655,-0.0399629743509469,0.969257975224284,0.990331697841633,-6.63314661078808
"Ddx1",0.00513530436029694,5.2953509254485,0.0398980399868567,0.969307896434939,0.990331697841633,-6.63314952966003
"Gpi1",-0.00881392080669866,4.4336350752905,-0.0397286920893321,0.969438090938141,0.990370502870316,-6.63315711971514
"Slc35b4",0.00655702014556259,2.12625190883157,0.0394876354432852,0.969623416788376,0.990465616920978,-6.63316786804753
"Them4",-0.00913670637769812,2.26112456485347,-0.0392264190591745,0.969824243850972,0.990502193711079,-6.63317944145499
"Aimp2",-0.00742107742953636,3.48445124444507,-0.0389388781515519,0.970045312324998,0.990502193711079,-6.633192092417
"Fam45a",-0.00821370342392752,3.09012988455368,-0.0388894973649477,0.970083277765817,0.990502193711079,-6.63319425566715
"Zfp398",-0.00709516235929971,2.25216053403153,-0.0388759847866344,0.970093666658871,0.990502193711079,-6.63319484714165
"Osbpl8",-0.00476895363573107,3.69106805815066,-0.0388412764407002,0.970120351549985,0.990502193711079,-6.63319636545865
"Usp4",0.00444490423165216,4.35332989792446,0.0385414068075375,0.970350902666743,0.990643412038101,-6.63320942681131
"Vcl",-0.00901169061296613,3.79215710868582,-0.0381281628436842,0.970668625252467,0.990796115481093,-6.63322726058244
"Zfp800",-0.0045158059783498,2.59227738211904,-0.0380018434329819,0.970765747067322,0.990796115481093,-6.63323267361858
"Dusp3",0.00673018863813546,2.90315399639225,0.0378867518905905,0.970854236699531,0.990796115481093,-6.63323758988584
"2310022A10Rik",0.00514379644662661,1.70024910549588,0.037799256836669,0.970921508707667,0.990796115481093,-6.63324131736444
"1110008F13Rik",0.00668902831331079,5.48544035831068,0.0376945094887459,0.971002045760226,0.990796115481093,-6.63324576849822
"Nthl1",0.00702810313690982,1.63719676498004,0.0375844001684339,0.971086705862981,0.990796115481093,-6.63325043417276
"Eif2b5",0.00507202402311825,4.5672739396654,0.0375069592004235,0.971146248386356,0.990796115481093,-6.63325370741564
"Fam50a",-0.00455889612797337,2.79840350652605,-0.0369416980606164,0.971580870241458,0.991103158481209,-6.63327739523205
"Hbs1l",-0.00484964772663555,4.31326823686236,-0.0368755062224797,0.971631764957974,0.991103158481209,-6.6332801455479
"Pam",0.00820549713538024,3.23059426194484,0.0365026561014547,0.971918451008282,0.991164681991341,-6.6332955456178
"D6Wsu116e",0.00542833085497641,4.30043866404464,0.0363529939126409,0.972033528163713,0.991164681991341,-6.63330168321143
"Drosha",-0.00519659828873391,3.45296133147942,-0.0362869737105887,0.972084292162613,0.991164681991341,-6.63330438266459
"Mrps18a",0.00645510881293983,4.41117980106667,0.0362500726928424,0.972112666011419,0.991164681991341,-6.63330588934713
"Pax6",-0.0113447059776127,1.34917583111956,-0.0361063358694792,0.972223188225159,0.991164681991341,-6.63331174356673
"Zfp74",-0.00473999958329205,1.81667783109805,-0.0358804855679817,0.972396850515009,0.991164681991341,-6.63332089519757
"Fam82b",0.00549167962851048,2.39198382294609,0.0357611471585174,0.972488613636156,0.991164681991341,-6.63332570770415
"Exoc6b",-0.00632937912079409,3.07396639024628,-0.0357464024241071,0.972499951365345,0.991164681991341,-6.63332630119602
"Nucb1",0.0128185513945123,3.99993664756226,0.0357168637303498,0.972522664695042,0.991164681991341,-6.6333274894251
"Glcci1",0.0084587018922736,2.421109721743,0.0355043921188887,0.972686042319218,0.991189639991971,-6.63333600741497
"Ndufa3",-0.00751054320953038,7.05739095403917,-0.0354449728300403,0.972731732357111,0.991189639991971,-6.63333838044461
"Coq5",0.00589941701512155,3.34359078642433,0.0351228171917466,0.972979453548613,0.991263232787344,-6.63335117721331
"Mcee",0.0101671850585713,3.86914091050011,0.0351109908123162,0.972988547490147,0.991263232787344,-6.633351644762
"Zfp788",-0.00566628423190589,3.00750793691944,-0.0349733721115774,0.973094370255395,0.991277011907706,-6.63335707386077
"Slc25a12",0.00688460542087242,3.97158391526318,0.0347460601002793,0.973269164532076,0.991361042021481,-6.6333659947101
"D230037D09Rik",-0.00447725967004641,2.80638479166418,-0.034510994413593,0.973449922752456,0.99137531883624,-6.63337515869289
"Ptgds",-0.028551977932626,4.5226693928544,-0.0344877534094469,0.973467794455027,0.99137531883624,-6.63337606136013
"Smarca5",0.00567985364305959,3.30420504904734,0.0342800728143582,0.973627495933383,0.991443946745476,-6.63338410056894
"Chpf",0.00727941840563582,3.47592491145261,0.0339363811876072,0.973891789543151,0.991593798785622,-6.63339729806061
"Gfm1",-0.00477827226395383,3.83827394325746,-0.0338485779741126,0.973959309440366,0.991593798785622,-6.63340064831665
"Wdr18",0.00526005679129898,3.00454895735664,0.0335393208337832,0.974197127281463,0.991741909668523,-6.63341237936323
"Mbd3",-0.00491695515763842,4.51810123508123,-0.0333037757106663,0.974378262692375,0.991832294693973,-6.63342124208183
"Jdp2",0.0088245154204835,2.56226243323915,0.0329859735174819,0.974622656789964,0.991852424111261,-6.63343310088146
"Tubg1",0.00489907461601688,2.81971428991443,0.0329407452857385,0.974657438138621,0.991852424111261,-6.63343477933493
"Phlpp2",-0.00489097495446101,1.95632050127782,-0.0329177894472939,0.974675091626652,0.991852424111261,-6.63343563036245
"Rrm2b",-0.00527770502024229,2.33849992173246,-0.0325255514554877,0.974976732653561,0.991995255908348,-6.63345007991413
"Uchl3",-0.00603316736769807,3.15880286373754,-0.0323598405242524,0.975104169916513,0.991995255908348,-6.63345613246591
"Egln1",0.00412123960633456,3.78888474719712,0.0323214892697237,0.975133663428956,0.991995255908348,-6.63345752883223
"Kctd3",0.00481091418586879,3.4454206871318,0.0322548546282289,0.975184907996307,0.991995255908348,-6.6334599510578
"Tmem181b-ps",-0.00505175465979526,2.97591756451043,-0.0320995621880979,0.975304334263452,0.992022781512404,-6.63346557667527
"Ensa",-0.00412110494180619,4.83076712776998,-0.0316640549400337,0.975639260857906,0.992150993533491,-6.63348120855014
"Ctsf",0.010053098768284,3.55385768166595,0.0316519384536659,0.975648579110626,0.992150993533491,-6.63348164040098
"Traf6",-0.00443960652409244,3.02879744146735,-0.0311926670361373,0.976001787408592,0.992150993533491,-6.63349788773194
"Ano6",-0.0100864669699466,3.20081366245166,-0.0309158758349166,0.976214659869623,0.992150993533491,-6.63350756493166
"4930455C21Rik",-0.00561576678769261,3.52682819359723,-0.0309105385429246,0.976218764653908,0.992150993533491,-6.63350775068715
"Eif4a2",-0.00498530200633171,5.99648733233912,-0.0308725990156813,0.976247943063983,0.992150993533491,-6.63350907018476
"Ndufa9",-0.0067467826256558,5.70375020651046,-0.0308124184539632,0.97629422661787,0.992150993533491,-6.63351115987952
"Epb4.1",0.00645512670500946,5.50884754200366,0.0307732102811463,0.976324380819003,0.992150993533491,-6.6335125191413
"Gphn",-0.00409473770282143,3.94228427368379,-0.0303883799749169,0.976620348113766,0.992150993533491,-6.63352576853458
"Morf4l1",-0.00458283698786053,1.51137078929875,-0.0303087218213865,0.976681612517897,0.992150993533491,-6.63352849027721
"Zxdc",-0.00383672832522422,2.89079128781581,-0.0301728866941998,0.976786082542157,0.992150993533491,-6.63353311498942
"Gpr161",0.00464984174360693,2.16858339361343,0.0301625816146234,0.976794008140327,0.992150993533491,-6.63353346499391
"Zfp958",-0.00465350418455619,2.74204603176038,-0.0301088013552252,0.976835370382499,0.992150993533491,-6.63353528966143
"Tbcel",0.0061830379662841,3.20625860313574,0.0299257568078502,0.976976149989202,0.992150993533491,-6.63354147563793
"Ikbip",-0.0088924472819829,3.8390940633527,-0.0299033645692289,0.976993371926207,0.992150993533491,-6.63354222979305
"Rrn3",0.0042373378739867,4.57335357772185,0.0298127822745833,0.977063039171812,0.992150993533491,-6.63354527478296
"Commd3",0.00734391664231609,5.67805608497766,0.0297497381418554,0.977111526821838,0.992150993533491,-6.63354738860684
"Zfp568",0.00474861179405366,1.38254168235306,0.029717929079861,0.977135991416591,0.992150993533491,-6.63354845344352
"Tmem169",-0.0122180668838371,1.1853290638649,-0.0295251069975209,0.977284292932202,0.992150993533491,-6.63355488395831
"Nudt21",-0.00642220365514157,2.50892980930767,-0.0294685238132613,0.977327811845182,0.992150993533491,-6.63355676303563
"Phactr3",-0.0129970225157583,1.82450931035051,-0.0294132216529791,0.977370345585133,0.992150993533491,-6.63355859608906
"Ik",-0.00367247282711046,4.67377884826131,-0.0291321373351629,0.97758653306825,0.992164909813232,-6.63356785973769
"Scg5",0.0305842956864292,1.5631885849736,0.0289819412580079,0.97770205266077,0.992164909813232,-6.63357277326913
"2610507B11Rik",-0.00403343362780977,5.11813579263254,-0.0289517287117167,0.977725289962082,0.992164909813232,-6.63357375857824
"Commd6",0.00465743938779821,4.31776486080135,0.0288245922055247,0.977823074404737,0.992164909813232,-6.63357789356932
"3830406C13Rik",0.00705913702070237,2.28962439604045,0.0287948419387369,0.977845956273097,0.992164909813232,-6.633578858541
"Uba1",-0.00370936941320466,6.23676911397104,-0.0281785024612272,0.978320007417416,0.992369000849296,-6.63359862585197
"Slc25a26",0.00585701203131395,1.72684013523163,0.0281429020491317,0.978347389396769,0.992369000849296,-6.63359975457032
"Tomm70a",0.00430612702104992,4.97185549269682,0.0276792123835411,0.978704038147379,0.992369000849296,-6.63361432564827
"Fads2",0.00823530422761426,6.50894631637101,0.0275144839451075,0.978830740947572,0.992369000849296,-6.63361944384725
"Ctbs",-0.00636186729658471,1.54101101890152,-0.0275024599641886,0.978839989358575,0.992369000849296,-6.63361981624252
"Ppm1k",0.00745358954036769,2.66440924527659,0.0273553029707154,0.978953177475973,0.992369000849296,-6.63362436066499
"Nup50",0.00454241403572442,3.66325581000525,0.0272997287367673,0.978995923408509,0.992369000849296,-6.63362607053734
"Arid1b",0.00397620640223852,2.44927843558721,0.0270723009988667,0.979170854360683,0.992369000849296,-6.63363303166386
"Rab35",0.00375491209600318,4.03676057577735,0.0269774500214141,0.979243811401843,0.992369000849296,-6.63363591766581
"Rbm39",-0.00357472331078213,6.16880796435705,-0.0269564762425825,0.979259943946041,0.992369000849296,-6.63363655446138
"Capza1",0.00323628774284281,3.17846352046337,0.0268784673439772,0.979319946673075,0.992369000849296,-6.63363891858342
"Serinc3",0.00642423828294431,4.40169179221011,0.0267686950109504,0.979404381378372,0.992369000849296,-6.63364223372024
